actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
897,89700,0.73511934,100,100.0,2919,291900,1.0480188,1.7831382,1.030675,217.43095486431508,1.0,0.257
898,89800,-0.384449,100,0.0,2922,292200,8.793249,8.4088,8.4088,81.17171411435866,0.0,0.258
899,89900,0.869771,100,0.0,2924,292400,8.072975,8.942746,6.420644,129.16746607752012,0.0,0.258
899,89900,0.7766175,100,0.0,2926,292600,5.670129,6.4467463,2.3414905,236.7980271648738,0.0,0.257
900,90000,-0.010321975,100,100.0,2928,292800,1.9376696,1.9273477,0.45283467,118.54880103107935,1.0,0.257
900,90000,2.5096467,100,0.0,2929,292900,3.9074285,6.417075,3.9074285,83.276694460615,0.0,0.258
900,90000,1.1411715,100,0.0,2932,293200,4.56823,5.7094016,4.5584774,152.81254531397897,0.0,0.258
902,90200,-1.3859463,100,0.0,2933,293300,10.560726,9.17478,9.17478,50.00948489790828,0.0,0.258
902,90200,-3.2118554,100,0.0,2935,293500,8.848232,5.636377,5.636377,204.80240002812533,0.0,0.257
904,90400,-1.0442762,100,0.0,2936,293600,9.87419,8.829914,8.289736,63.8609473086404,0.0,0.256
904,90400,0.048332214,100,0.0,2937,293700,8.127501,8.175833,6.3709793,95.58553978100784,0.0,0.256
904,90400,-0.057208538,100,0.0,2939,293900,3.3324213,3.2752128,3.2752128,166.43878560079492,0.0,0.256
