actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1855,185500,-5.998517,-0.29261333,0.18817921,-0.512206,100,0.0,6.161789,5.328633,5.0268464,5.878247,0.16327187,5.03602,5.2150264,5.36604,0.16327187,3.6599026,2.8890882,3.363872,9.032344842766005,1.0,0.267
1859,185900,0.20442247,0.3796281,0.13180132,-0.5002536,100,0.0,4.3461576,4.5084305,4.9967165,5.8698254,4.55058,4.888059,5.128518,5.3695717,1.7662033,2.6707017,2.8552046,3.3561156,7.989747500560852,1.0,0.266
1867,186700,-1.2560844,0.08060875,0.007007508,-0.49134877,100,0.0,4.3258476,5.2340436,5.113163,5.8561997,3.0697632,5.3146524,5.120171,5.3648505,0.04051582,3.1200528,2.9229717,3.348814,7.914900567823706,1.0,0.267
1871,187100,-2.6190972,0.009031725,-0.040983807,-0.48667023,100,0.0,7.9481874,4.742883,5.1061883,5.8438253,5.32909,4.751915,5.0652046,5.3571553,5.038449,2.6200678,2.8654306,3.340798,9.445224270773556,0.0,0.27
1875,187500,3.5588534,-0.054148246,-0.044169404,-0.47929686,100,0.0,3.9262817,4.713745,5.1418276,5.8381114,7.485135,4.659597,5.0976577,5.358814,3.9262817,1.898312,2.8878863,3.3326852,9.120588688936904,0.0,0.271
1879,187900,3.3292289,0.6850854,0.013950653,-0.4678468,100,0.0,3.2446237,4.86233,5.1551137,5.834089,6.5738525,5.5474153,5.1690645,5.3662424,3.2446237,2.493013,2.9253902,3.3352497,8.156365127505142,0.0,0.27
1883,188300,-2.61002,1.7686341,0.081229165,-0.46914613,100,0.0,3.1606312,4.375896,5.1694617,5.828701,0.5506113,6.1445303,5.2506924,5.359555,0.5506113,2.3039966,2.882456,3.326669,8.918221772530343,1.0,0.271
1887,188700,3.2682474,1.4353162,0.15362184,-0.45203406,100,96.0,0.402179,3.6765022,5.091754,5.8108444,3.6704264,5.1118183,5.245375,5.3588104,0.402179,2.027092,2.8297706,3.321072,9.284413524811848,1.0,0.272
1891,189100,3.2299073,1.1182617,0.14760442,-0.44626436,100,81.0,2.3356354,3.044944,4.9662895,5.7956953,5.5655427,4.163206,5.1138935,5.349431,1.2554274,1.3575535,2.7047653,3.3126695,9.199693251728858,1.0,0.274
1895,189500,-1.8558111,2.3033967,0.37018985,-0.4262928,100,0.0,7.815779,2.2818933,4.8049946,5.776095,5.959968,4.58529,5.1751842,5.3498015,5.959968,1.6731851,2.6168997,3.2985723,8.078044975926128,0.0,0.276
1899,189900,-2.2432086,0.8888456,0.40900216,-0.43144825,100,0.0,5.3837256,4.0970583,4.7947383,5.777998,3.140517,4.985904,5.203741,5.34655,0.89834166,2.4328778,2.6302214,3.2995381,9.196371673825313,1.0,0.276
1903,190300,2.266587,-0.610542,0.416792,-0.43883914,100,2.0,2.2907455,5.124391,4.7439785,5.7790093,4.5573325,4.513849,5.1607704,5.34017,2.2907455,2.4573395,2.5839615,3.2939267,9.102593792945411,0.0,0.278
1907,190700,-0.18933797,0.86652344,0.455442,-0.42184296,100,4.0,2.7051427,4.121041,4.734277,5.7633615,2.5158048,4.987564,5.1897187,5.3415184,2.5158048,1.8346602,2.552162,3.2821283,8.084158743406487,0.0,0.279
1911,191100,-2.109211,2.3937113,0.5882776,-0.40345156,100,0.0,10.286242,3.4780822,4.67117,5.751306,8.177031,5.8717933,5.259448,5.3478546,2.8535883,2.7683961,2.6263046,3.2876642,9.21064053605117,0.0,0.28
1915,191500,-2.600329,1.3653992,0.5950781,-0.4043922,100,0.0,3.3337536,4.92681,4.710852,5.7473965,0.73342466,6.2922087,5.30593,5.3430037,0.73342466,3.2462413,2.6872234,3.2775917,9.063508570434553,1.0,0.28
